vertex_id,asin,parent_asin
4012,,b07mvjnxl9
4013,,b002vwjz1a
4014,,b07vf39ybk
4015,,b08l3ws1x2
4016,,b01iobyceg
4017,,b093knxbcf
4018,,b0bklx47bx
4019,,b0bgnnt567
4020,,b01ki8yc0c
4021,,b00dudwf2k
4022,,b0bs23kfd5
4023,,b0921f3jtf
4024,,b00lmn0opu
4025,,b081pnqvjt
4026,,b07ldx2b82
4027,,b0854bdv7m
4028,,b00gwdnw9u
4029,,b0074hyuj4
4030,,b0039mhhcu
4031,,b000bu7u5m
4032,,b0bbmm2fvh
4033,,b000ejziae
4034,,b09zkd3prm
4035,,b01fq24hqy
4036,,b09311nxvz
4037,,b07mv6m12h
4038,,b0bg6cjrck
4039,,b0756y796n
4040,,b09jn3r3tz
4041,,b01253cduy
4042,,b09832wr24
4043,,b002fl3m34
4044,,b089fpp4gz
4045,,b09bjr9z7t
4046,,b07rg7vyn8
4047,,b07jldtfsn
4048,,b000bqlrzu
4049,,b0bbc9lqfk
4050,,b091k3n3yw
4051,,b0bcxk24mr
4052,,b0c3vd1wv6
4053,,b0046ec1ai
4054,,b08ttxqkwb
4055,,b07p87yhj3
4056,,b000ondj8s
4057,,b00ezcxva0
4058,,b09t2f4mz8
4059,,b07843s2jn
4060,,b07znmx397
4061,,b01bzpsvsq
4062,,b0c6lswjpk
4063,,b0b21cqbc4
4064,,b0bkt559kv
4065,,b001pzf8om
4066,,b00416wam0
4067,,b09bzxnv52
4068,,b09wjvqngn
4069,,b0009py6is
4070,,b079s49sc7
4071,,b086vn6152
4072,,b07qc4nqhp
4073,,b0b58r9z62
4074,,b00005ix9n
4075,,b07ckbfxw4
4076,,b01mshs8q6
4077,,b07q5s6lvn
4078,,b0c2pj9szm
4079,,b0879p1x5f
4080,,b073xjnhsg
4081,,b08xn3gr5m
4082,,b06w2gjtn8
4083,,b07c3h1lkq
4084,,b00tu8cais
4085,,b081dcspc9
4086,,b00i9k6td0
4087,,b085nmhpck
4088,,b002fwol1a
4089,,b081vshnc7
4090,,b07rg2sqtq
4091,,b0b21c8y11
4092,,b0085yhagk
4093,,b003tsvhu2
4094,,b07666fzd1
4095,,b016crc656
4096,,b002psjl7i
4097,,b096wr8kj5
4098,,b07hjr368c
4099,,b00lajez6a
4100,,b07kpn33yd
4101,,b01gpevv6q
4102,,b0815vwzst
4103,,b002qhk78a
4104,,b09292py5y
4105,,b0c819sf5l
4106,,b01lxoqkw1
4107,,b0bgyrqh8s
4108,,b07c3vtxj4
4109,,b07486tf1g
4110,,b0c523sj9l
4111,,b002bfkr4q
4112,,b06y2n6wr1
4113,,b092w6z3ng
4114,,b00knrjk9m
4115,,b0bn2hwh1k
4116,,b08np345qz
4117,,b098txmdqh
4118,,b00ff0cs6y
4119,,b09wjl8st4
4120,,b09x198yr1
4121,,b005etdkea
4122,,b075qb3xjh
4123,,b084jgqbg6
4124,,b00k65nnik
4125,,b002tgwla0
4126,,b0bm9x6lsq
4127,,b07dpvsjm5
4128,,b00nao3anm
4129,,b09mz6rf6n
4130,,b08bt42tvy
4131,,b01fij86f8
4132,,b003e36wck
4133,,b0bplvkjgs
4134,,b002t06k4y
4135,,b00fw6yu1m
4136,,b0c94y2qvc
4137,,b0c7ypcm1v
4138,,b0c2z5ddj8
4139,,b0b2qqppkj
4140,,b079285mqb
4141,,b077twkjnf
4142,,b08brjxxdq
4143,,b01cqf1tfq
4144,,b09zblzw64
4145,,b008yq4ugc
4146,,b079yyzw76
4147,,b091jjld3f
4148,,b01k3oeooa
4149,,b00h7wbdwi
4150,,b07dnjt5wl
4151,,b0777181nz
4152,,b084cxqrh7
4153,,b00dw7zjja
4154,,b07vn9wv38
4155,,b06xkrsktp
4156,,b07qp7z1wz
4157,,b0bnmvgwt1
4158,,b07py2tnk4
4159,,b000qrcfb4
4160,,b00xrcxs8e
4161,,b0999gnmjt
4162,,b07sj24396
4163,,b083jdkyhn
4164,,b09yrcn8tm
4165,,b0bnx4qvz5
4166,,b07m7l92jw
4167,,b09svyrydm
4168,,b08d9t279h
4169,,b07kk3c6hl
4170,,b01k4hp440
4171,,b095f485cm
4172,,b0bhps14yr
4173,,b009g8j67a
4174,,b0771vx3jf
4175,,b0c4k3mrwv
4176,,b0bkcct6r2
4177,,b0b41z7b6h
4178,,b08lgrkydh
4179,,b07t1nhf33
4180,,b0bq8yc695
4181,,b005esacu6
4182,,b09xdyyjc2
4183,,b09jzy574n
4184,,b0c9qy7vvz
4185,,b076v829ck
4186,,b094fzr6q5
4187,,b09rnb5ppd
4188,,b0bjfc6bf3
4189,,b06xj1pqnl
4190,,b09x35jbnb
4191,,b07n183gjd
4192,,b079b3y1zd
4193,,b07qw4q71n
4194,,b07bj56bp4
4195,,b00nh0por4
4196,,b08f4wm3ps
4197,,b09wj9kppt
4198,,b0b221j4rp
4199,,b00tarj0tq
4200,,b01naq5z4c
4201,,b07dvkxv3n
4202,,b0b3hn3cw3
4203,,b081b4kmjl
4204,,b0c27sg7sz
4205,,b0b9wsw8cv
4206,,b089y1qltg
4207,,b07dqt779l
4208,,b0c3mq2q64
4209,,b0877rhtyj
4210,,b08lbfgp3g
4211,,b0817c2cht
4212,,b07ghz5gdd
4213,,b00k5zrub2
4214,,b00e5wwnt0
4215,,b01jv6kfoy
4216,,b0764c1377
4217,,b07m6114ym
4218,,b00wa8fgrw
4219,,b07c1cg5vt
4220,,b00l4drfci
4221,,b07wsvpny9
4222,,b0cbsf4g7l
4223,,b0009szzqw
4224,,b092h3wd4r
4225,,b072fgb1zk
4226,,b086x3pw5h
4227,,b09kvv2pbb
4228,,b07cv42dnb
4229,,b000hhj2i2
4230,,b0176eb3nu
4231,,b01l19vebw
4232,,b01254t7ji
4233,,b07x9vlvrt
4234,,b08xn5186v
4235,,b09mhpbzx1
4236,,b083jdbqn3
4237,,b09h5zcn28
4238,,b07c2wpngz
4239,,b00lpv2nz8
4240,,b07cnkzhp8
4241,,b07r7fwgm7
4242,,b07pvcnjd7
4243,,b09tyvbqlg
4244,,b07gwf2h5f
4245,,b0bkbdcym7
4246,,b00bpqnzqe
4247,,b0b5lvgz8l
4248,,b01mpwsw8e
4249,,b01hslqf9i
4250,,b002czq7ki
4251,,b09nbxky15
4252,,b07vgjm4d4
4253,,b0c11gr36y
4254,,b0bc95nlgd
4255,,b0bjbgpxr3
4256,,b00nizzhgq
4257,,b003lvz3u2
4258,,b01lyvikxc
4259,,b0b3x8nv1l
4260,,b09m963nvk
4261,,b0brzzt17l
4262,,b07cv35ppz
4263,,b01c3rjhdi
4264,,b0bc4421gz
4265,,b00844g2my
4266,,b07bksj3tk
4267,,b0b72wwlg5
4268,,b09zjclfj9
4269,,b005ci25ee
4270,,b07hqwl272
4271,,b00jr5ajgy
4272,,b0bdrd7498
4273,,b084cv9gdh
4274,,b09mmg82mm
4275,,b08nzsrc6w
4276,,b000f7fm9w
4277,,b01kqvckgo
4278,,b00bbr496c
4279,,b00nufg2mm
4280,,b09b3rw5jt
4281,,b013g65h8y
4282,,b08mnhr2zy
4283,,b099dzzjcw
4284,,b075bv6dxg
4285,,b0c4ftmxzs
4286,,b087zm1kz2
4287,,b00jwj19pk
4288,,b00v3i0a9o
4289,,b00eu7c2be
4290,,b00fyx7npi
4291,,b07h29btt5
4292,,b0bvzg2rvd
4293,,b08j861slk
4294,,b07cr1q25n
4295,,b09v6zbmh7
4296,,b0bjl8xwlw
4297,,b00gn7f0wc
4298,,b0bgsgnqpj
4299,,b07fqp36ht
4300,,b00ovx00wu
4301,,b01bvrb9tg
4302,,b092bq3gb4
4303,,b0892bynw5
4304,,b000iyyfiq
4305,,b00tsrt1x8
4306,,b0bc6p74pc
4307,,b0bw861kxj
4308,,b01253n8bw
4309,,b01e1l6p8y
4310,,b071j24pqn
4311,,b07tnhvhgm
4312,,b009ukm766
4313,,b07t1prgv5
4314,,b07p3zyyk5
4315,,b000b1v2au
4316,,b00188rob6
4317,,b07p6t264v
4318,,b002m782u4
4319,,b007zsfv8q
4320,,b0bv78775j
4321,,b082sm4jd5
4322,,b0c9qc4vzz
4323,,b01asxnfwi
4324,,b074jkp2h1
4325,,b011913ydi
4326,,b0c4ph9774
4327,,b0c3m2cgd5
4328,,b08gflrsk9
4329,,b09sb5n5zg
4330,,b000u67ei0
4331,,b071lbx611
4332,,b06zz3n4qj
4333,,b08ct55rh8
4334,,b01n4ee3sp
4335,,b09fs9dpwn
4336,,b08l7q6kdf
4337,,b0c5xrn9fx
4338,,b086hk3l6v
4339,,b07vd69cb1
4340,,b09nqb9v8y
4341,,b00mdy2uxq
4342,,b00ne4zu5o
4343,,b07vm9fmy4
4344,,b08dcx9ls6
4345,,b08m66g55d
4346,,b08brclqzw
4347,,b07dpm3fyr
4348,,b00xnsd6vq
4349,,b09w2b3sw7
4350,,b0bll7scb6
4351,,b001usltwe
4352,,b0776sm8hj
4353,,b09wcvq3jm
4354,,b06xs1qmdb
4355,,b07g7mzfnc
4356,,b004ferw30
4357,,b07n976fd7
4358,,b0c8xdhtdr
4359,,b00b84zzac
4360,,b081vq4tvm
4361,,b07rgp71qw
4362,,b07mhwrsjl
4363,,b081rv7vnj
4364,,b06xgb6kb9
4365,,b006jru10c
4366,,b01fqh0cou
4367,,b08lpdsgcq
4368,,b082qts72g
4369,,b094hv3qtr
4370,,b082qrr6jx
4371,,b0914jcfhf
4372,,b0bqxqt483
4373,,b0bmv9f3j5
4374,,b073wjk9wy
4375,,b009lmqpso
4376,,b08j4bsr67
4377,,b0bmk5mx58
4378,,b07xqkqkw2
4379,,b01n6q441f
4380,,b07j56zzp7
4381,,b071w9gpzw
4382,,b07rc3pf4h
4383,,b015p0qtg8
4384,,b0771w7hvl
4385,,b088kw2x7t
4386,,b07wct7l3x
4387,,b0bfqytvpq
4388,,b07f9qc2rk
4389,,b09xhjfkn2
4390,,b09m9dvzd5
4391,,b0bbc7d4jx
4392,,b00jd1lrp4
4393,,b09g2yvs8k
4394,,b00004oco6
4395,,b000w9tusm
4396,,b07vffzf7h
4397,,b0bkv4rh1s
4398,,b07x84ny42
4399,,b0b5k4yzbf
4400,,b08376g8sf
4401,,b006cqdhsi
4402,,b07rcgt5hl
4403,,b092rgpnct
4404,,b00ejh4okw
4405,,b09hyxn1mp
4406,,b09kh8hjbz
4407,,b01mqt8a98
4408,,b000i21liu
4409,,b00l3i3226
4410,,b07c697h5m
4411,,b07xlflmgf
4412,,b076jsyxw3
4413,,b0b8qvwbsh
4414,,b08z88cx76
4415,,b0btqxt6kj
4416,,b087qtyz74
4417,,b082hlnj7p
4418,,b07gshsz6w
4419,,b01m2bij3k
4420,,b088lww7jn
4421,,b00mnb6a2g
4422,,b08r5j5yhl
4423,,b082bgw8fl
4424,,b08nctvtxp
4425,,b07lcs5742
4426,,b08khr4237
4427,,b07d297jbk
4428,,b09646tc78
4429,,b01ah120f4
4430,,b07vmjc8xc
4431,,b081bbply3
4432,,b007kq6ghi
4433,,b0771vjj6x
4434,,b08lsn84bg
4435,,b07nbv9s3r
4436,,b07h5bx2b5
4437,,b07j5mv54c
4438,,b09l5c6ljl
4439,,b07fjnkjm7
4440,,b0c32qsxdd
4441,,b0c8dxxq2l
4442,,b0bvjjx887
4443,,b0885vpgsk
4444,,b06xxbycsl
4445,,b0b7xbkd6x
4446,,b0000vlpbc
4447,,b004netsmu
4448,,b07z9443ft
4449,,b01blezluc
4450,,b08hrxht7v
4451,,b09clgkslz
4452,,b078wj3dhv
4453,,b08tmdqj7l
4454,,b00gzkt2n0
4455,,b091zsd54x
4456,,b07z2zrfpd
4457,,b00e3zvq2o
4458,,b08zjnxfxg
4459,,b01n1fzfs8
4460,,b0bgnlqr7z
4461,,b07vqjq3gb
4462,,b013tcfo6k
4463,,b0bm8z61fc
4464,,b00xtqm7fi
4465,,b00yuyfgkg
4466,,b08fp95rqd
4467,,b08xqml3tf
4468,,b0714d1n6g
4469,,b09nbvtmxc
4470,,b0046tr4iw
4471,,b08fzzqh2s
4472,,b01ewbzw0a
4473,,b08nhmq3cw
4474,,b0028n70yq
4475,,b01hxxc45a
4476,,b0bvdnvphf
4477,,b09b4cvbhx
4478,,b00mcl9gly
4479,,b076h7lnk6
4480,,b002mq3soa
4481,,b0bsfj864h
4482,,b09ztn6pc9
4483,,b07d8m9qks
4484,,b077ppcn1x
4485,,b08ndln38z
4486,,b086yr1j7x
4487,,b004m5j1ng
4488,,b01m6uyces
4489,,b07b1vc5vc
4490,,b01cqqdvce
4491,,b007tb31qs
4492,,b013zq0mqw
4493,,b0045u2mum
4494,,b00i2oyk66
4495,,b013kx3eq0
4496,,b07lc3sqg3
4497,,b00i2mnbhc
4498,,b0063hve18
4499,,b07kq1qp17
4500,,b07v9k1tcn
4501,,b08468t9dn
4502,,b07rjqhm8s
4503,,b073sqpnvs
4504,,b08lr73mvf
4505,,b0bxjjx5kp
4506,,b0b8dp8dtr
4507,,b00dduezc8
4508,,b078hhpydj
4509,,b08h4bp9w4
4510,,b07ypvlh4r
4511,,b0b2m3vrhn
4512,,b0831935xd
4513,,b0016pmsas
4514,,b097yzt9nk
4515,,b00oxb8nqu
4516,,b0b7739bcp
4517,,b07r7yr5x1
4518,,b07ksrdznz
4519,,b00v9pquhm
4520,,b0bhypr363
4521,,b0c616q79g
4522,,b000jq47cc
4523,,b019hks758
4524,,b093gkw7yx
4525,,b07bkshqty
4526,,b08sl6ggpx
4527,,b01mrhll3x
4528,,b0b6nv64rv
4529,,b07db5b9gl
4530,,b01h7bf1da
4531,,b0bykkq15g
4532,,b00yratluy
4533,,b07zqkkkql
4534,,b07cgv87sc
4535,,b0741qpzr5
4536,,b0007zk8lo
4537,,b019xcd6pq
4538,,b07rd1d7t3
4539,,b09l3q9pkv
4540,,b01nc3b1nx
4541,,b07l8n3486
4542,,b07c97dxxl
4543,,b06ww7brty
4544,,b07smxf9f8
4545,,b0bd7ycw65
4546,,b00hefiw3q
4547,,b095cm1mrh
4548,,b07jj4wdj7
4549,,b08qmfzpvv
4550,,b07cpjskqh
4551,,b09nb7gql8
4552,,b01lxpkecn
4553,,b00dqyxq6w
4554,,b0bc47qr8h
4555,,b08fdl7843
4556,,b00nlfo9ey
4557,,b09fqrwj5c
4558,,b0743lmr6h
4559,,b01mszkh97
4560,,b07t84vmhw
4561,,b0bgkm6866
4562,,b019qu7o6w
4563,,b086vb9wzf
4564,,b09lrgjyn5
4565,,b07tnwh4zz
4566,,b0bg5cbwfm
4567,,b08dn8c23j
4568,,b0b613bb8h
4569,,b0c27ql5wz
4570,,b085s21rcz
4571,,b0bg996rnb
4572,,b07zv2w8tg
4573,,b07kdyjdth
4574,,b08dl8crm2
4575,,b0747thqbd
4576,,b08171qpjf
4577,,b098vyx9w1
4578,,b07cnpbs7t
4579,,b002j6fa5s
4580,,b01706tzaw
4581,,b076yv7v1g
4582,,b09f8cq164
4583,,b09q49tbtm
4584,,b0b4sqhmct
4585,,b09zvjdxc7
4586,,b08h4jsq63
4587,,b08bzk4xqw
4588,,b017u6u8jo
4589,,b07vpljc6l
4590,,b01laobk7q
4591,,b01fqnrf9y
4592,,b071rw9rys
4593,,b07gyztwp5
4594,,b081gn55dy
4595,,b017o5z6km
4596,,b003lrxz42
4597,,b07qgdy8lv
4598,,b08tn2y6m1
4599,,b08bcqbthl
4600,,b09g6kb92p
4601,,b07yq96zpd
4602,,b0bkf8rdwp
4603,,b08p7s6p9s
4604,,b0764gz4kw
4605,,b088qz1ydl
4606,,b09x6cdcjn
4607,,b01nai31to
4608,,b019xe6r28
4609,,b09k7779yy
4610,,b081g7cq25
4611,,b071ctc4xc
4612,,b07j16h8q7
4613,,b074mj65p7
4614,,b003llbj64
4615,,b074kz83q5
4616,,b073gch39h
4617,,b00ceilvay
4618,,b0778lszvt
4619,,b078j1n2r6
4620,,b08v35j6c5
4621,,b00kre4tss
4622,,b0bfsymrtr
4623,,b01gvgxbaw
4624,,b00vq2sj4u
4625,,b014wax5f0
4626,,b0byfncfsb
4627,,b08r22sgr5
4628,,b0bz8ctt9j
4629,,b0cdjgcdbg
4630,,b099d6pz8d
4631,,b09t67yp4z
4632,,b06xz4wxdb
4633,,b07wx1tlg2
4634,,b08qsz1v71
4635,,b0bfj6n275
4636,,b07fsdcqbh
4637,,b09x5bvrcz
4638,,b09yjhgk16
4639,,b07mc7xvy3
4640,,b00sa6drg0
4641,,b0bqypwd9k
4642,,b0042u1sbe
4643,,b06xqp4jnc
4644,,b074295rq5
4645,,b082dzsvx7
4646,,b07hrth5s4
4647,,b0cfcmgm89
4648,,b078kx94hb
4649,,b0cb237cjd
4650,,b01bdy5rke
4651,,b076mtbtmd
4652,,b00te93u2i
4653,,b088nhfcm1
4654,,b00fz4vv86
4655,,b0bbfklnbz
4656,,b00a48ytxm
4657,,b097y9xg5z
4658,,b07br5mvjs
4659,,b07jy8b2hx
4660,,b08l7nmscm
4661,,b093hddzgb
4662,,b0009f3s0k
4663,,b081cyjxtk
4664,,b00xj932rc
4665,,b0cb7xdjkj
4666,,b08gwvz4nn
4667,,b006gdrcho
4668,,b0bhr19zrj
4669,,b004q7ejim
4670,,b00arsc1mk
4671,,b0b3n5jtlj
4672,,b08fnywvyp
4673,,b01k4pgvnk
4674,,b008tmfpem
4675,,b0bg7z2hjp
4676,,b00t2vwc5o
4677,,b09r96s1p4
4678,,b087tckgjy
4679,,b01napynif
4680,,b07xdvkwnh
4681,,b01d0ujo9e
4682,,b07ckgbp6d
4683,,b00pcfghh8
4684,,b00rzuj81u
4685,,b08kzrnlwf
4686,,b012xy60gs
4687,,b00xxs14jw
4688,,b01n766hr2
4689,,b07cfwdn5w
4690,,b08cmshb5s
4691,,b0005ymefk
4692,,b0064oljga
4693,,b082vhrrpz
4694,,b082kx4r55
4695,,b08lqqj9p8
4696,,b076vc3xmh
4697,,b09syxw8hv
4698,,b00kr0ibh2
4699,,b07p6n12p3
4700,,b0099x7w0u
4701,,b00enotm94
4702,,b0951jqgnw
4703,,b09mvkm32m
4704,,b0cbs3fj39
4705,,b0b565w76r
4706,,b09qyxzrhn
4707,,b077ndx9xt
4708,,b0c4v8m8cx
4709,,b07jy6hcy5
4710,,b07r1wr876
4711,,b0b7hd6gtg
4712,,b00ouhr2i2
4713,,b07cnylr1f
4714,,b09rvsnz19
4715,,b01msxz1n1
4716,,b0bjd2xmj3
4717,,b08w3tn4qr
4718,,b079vy1sm3
4719,,b07j3cwjnq
4720,,b07n4byw5z
4721,,b00avwe7d8
4722,,b0bj7zc41d
4723,,b01agzd3x4
4724,,b099dzzr1f
4725,,b0byp1tsb6
4726,,b01n3p49xd
4727,,b0b5ng34yk
4728,,b07p63jrpy
4729,,b00w9piua6
4730,,b0bxfjf4vq
4731,,b072bhb84f
4732,,b08dhlhxwn
4733,,b086tzq3pb
4734,,b0c3vx7kyg
4735,,b09mcycym4
4736,,b00mwtjwxs
4737,,b000g2qw7m
4738,,b07ml3cqdj
4739,,b076h1t9yd
4740,,b08p3fswbt
4741,,b01illbdq4
4742,,b013j7yccw
4743,,b08hlk9sc3
4744,,b00vckpei0
4745,,b0bn8cz3cl
4746,,b0c7zdwf9p
4747,,b07jvjxfdc
4748,,b008eyp5hc
4749,,b07z1rvd3s
4750,,b08l9twymy
4751,,b09swhk2tk
4752,,b01crhmfg0
4753,,b005w6ffu2
4754,,b0b6vk8bqh
4755,,b0bg1yzcnh
4756,,b06xszhn9s
4757,,b089jpnkct
4758,,b07hffdr2n
4759,,b071z8xtgx
4760,,b0cdg5ncbl
4761,,b0c9mzj7fg
4762,,b01mromp85
4763,,b01b7d45li
4764,,b089rf2mgn
4765,,b08c5l5qxb
4766,,b08c6zbhsm
4767,,b0c6mk1bmw
4768,,b08pz8gxzj
4769,,b01ncrrz6d
4770,,b00jpcwds6
4771,,b01c2g1llg
4772,,b086x78xq7
4773,,b018wqxmoe
4774,,b07jx7dfkn
4775,,b0015tuxt8
4776,,b00nx93bho
4777,,b07497p7mn
4778,,b07mzsjcgk
4779,,b07zk2mp14
4780,,b07h443qws
4781,,b098n71bnm
4782,,b092jtqgyq
4783,,b07crq75jg
4784,,b00lxul6hw
4785,,b07k2b784p
4786,,b01k5g0cyc
4787,,b00158n7x8
4788,,b081g5ymgw
4789,,b09r1xm7sy
4790,,b091ghp65c
4791,,b07snvsvzn
4792,,b00whciepw
4793,,b0097c42i8
4794,,b075qc64ps
4795,,b00qucf1n8
4796,,b0c78tcg78
4797,,b00jyraq4a
4798,,b09s5yb4mn
4799,,b0c56z5l9s
4800,,b06x41wcnm
4801,,b07zq8j1w4
4802,,b07p3j12xr
4803,,b0c8jffvdx
4804,,b086w3ph1c
4805,,b07bycpt7g
4806,,b09j1nzxd1
4807,,b09r6kz9b2
4808,,b001u1w18m
4809,,b09wty82t7
4810,,b00flm79r4
4811,,b07ydk14gq
4812,,b06vvqr9zj
4813,,b07wrsr2bk
4814,,b099d2mpxz
4815,,b0002knq9a
4816,,b07vlj1l7s
4817,,b08l4w69ff
4818,,b08ckcvqft
4819,,b08g4htr4v
4820,,b07scj5s9y
4821,,b0925rbq1h
4822,,b07lfbn829
4823,,b004wxq5b4
4824,,b00uff99am
4825,,b01bkbwbou
4826,,b08zcfzlkj
4827,,b003bhv0x0
4828,,b08fr5ywjq
4829,,b003l0oom6
4830,,b09jnt1m5d
4831,,b0b76dh5wt
4832,,b072f55s8m
4833,,b01fyc469o
4834,,b08138ycj3
4835,,b0c6r9qdgn
4836,,b0bnnwzdqq
4837,,b0032z4v00
4838,,b06xctr54w
4839,,b07x56hcjv
4840,,b0brr7wzm8
4841,,b0b2kshty4
4842,,b00hi0j8rq
4843,,b096kjgh2l
4844,,b00ucl5ul6
4845,,b07m6pswkv
4846,,b00o9ciqvu
4847,,b07h4v2qvt
4848,,b07g9jnmds
4849,,b012ovjoqi
4850,,b08qftylvh
4851,,b00r208dku
4852,,b00j40ed82
4853,,b06zxz3g6s
4854,,b095k481w4
4855,,b00d6vfuvy
4856,,b00y35wyo8
4857,,b0bkkm47vx
4858,,b0915131r4
4859,,b079ynxjr3
4860,,b073xbymdx
4861,,b07knx397q
4862,,b01ghjsqqw
4863,,b09p7yr37w
4864,,b0bgnk36t1
4865,,b07vz785ds
4866,,b0c7kqs8gy
4867,,b000wekllm
4868,,b00napbt3e
4869,,b0bkszxg3j
4870,,b07fpp1ht7
4871,,b07vytvhdz
4872,,b07sj81mwx
4873,,b09l44rytr
4874,,b00ywam12e
4875,,b09gkthbph
4876,,b0bfjqttv7
4877,,b0bnpp6n69
4878,,b093grkhm8
4879,,b09g29x41f
4880,,b09yhc9n5q
4881,,b0b5321txn
4882,,b08twfnmbq
4883,,b0bwdyfwjt
4884,,b07ftpy73r
4885,,b07h9ds5jp
4886,,b0cflz5f9m
4887,,b07cjwwgw4
4888,,b071gy3r42
4889,,b00tw0n2vi
4890,,b09lyndgfy
4891,,b07gxq6p7y
4892,,b074f3d296
4893,,b07c4515jd
4894,,b07bmpgpk1
4895,,b0brd9rm4w
4896,,b0888jjw43
4897,,b07457cbct
4898,,b0992njryh
4899,,b08gd347vh
4900,,b0bp835xm8
4901,,b014evu0t6
4902,,b00k6irsxi
4903,,b000abhixg
4904,,b004wsj40s
4905,,b09sdtnj9z
4906,,b084x1f36p
4907,,b07c93p79k
4908,,b08jx8vs5f
4909,,b086plw943
4910,,b079q33qs6
4911,,b0965ntcn1
4912,,b07tb4yj1s
4913,,b0by8v3hsd
4914,,b00phgw5o6
4915,,b01e9woftq
4916,,b0bvwnxmc2
4917,,b0b5gt6cnz
4918,,b0b24k78k5
4919,,b09nh67g3z
4920,,b0051jshzk
4921,,b08d61cy2p
4922,,b01n4bb346
4923,,b01l8fz1d6
4924,,b00ntt4znc
4925,,b0c7kkx3l8
4926,,b0b888ywwg
4927,,b0brcr9msq
4928,,b01avz86rc
4929,,b0bm5nrcgl
4930,,b079zp54g3
4931,,b00mugc5ci
4932,,b081mvytk6
4933,,b00hnts1pm
4934,,b091gr2fc3
4935,,b09f6vjt19
4936,,b08gyfcv6p
4937,,b0c473ys88
4938,,b07ckmfd6s
4939,,b093315rpc
4940,,b00014w9qs
4941,,b000b8l6li
4942,,b00ena4b9y
4943,,b07gxjm4hl
4944,,b0c2hpd4rx
4945,,b091szqcpb
4946,,b094csmpj6
4947,,b07y6g3vwz
4948,,b004sq1zec
4949,,b08f5d8817
4950,,b0bcntypl7
4951,,b017858kwy
4952,,b07d59srv8
4953,,b0bzwmrpsx
4954,,b019pav21g
4955,,b000b2wome
4956,,b07mdlfkk9
4957,,b00tbpdcci
4958,,b07m7swybr
4959,,b004s7spxk
4960,,b01dps97do
4961,,b07fwg1l7w
4962,,b0bwjlhys7
4963,,b00079prvq
4964,,b076dwyj82
4965,,b010rh2jz4
4966,,b07phrh6tl
4967,,b001gctus4
4968,,b0bksw65bp
4969,,b06x9p11y5
4970,,b07zr2tzdd
4971,,b07w37pjny
4972,,b000i5q1ic
4973,,b07sn596db
4974,,b017htanx0
4975,,b005150zcw
4976,,b0cbk67mr6
4977,,b099mwtsq8
4978,,b008yq505w
4979,,b0b324hz62
4980,,b07rmt3ttd
4981,,b006u1alkw
4982,,b00vnnjhwu
4983,,b07cxwhtv4
4984,,b08xqmjpb4
4985,,b09ncn5yst
4986,,b088b6kswp
4987,,b07xxvcykz
4988,,b07491n7bv
4989,,b0c7rgxnm2
4990,,b00nkb6gay
4991,,b09p14ytqp
4992,,b07s8ymypx
4993,,b007p5830m
4994,,b07h6cdlxm
4995,,b01by9upsc
4996,,b012h7bm2i
4997,,b0bp7yclfm
4998,,b0037xa1om
4999,,b07wd79ny8
